11-05-2019 14:35,b'My green #wishlist for #LokSabhaEelctions2019 election manifestos &amp; parties  as #delhi #Gurgaon goes to vote :  res\xe2\x80\xa6 https://t.co/T6DXXzBFx2'
,
11-05-2019 12:06,"b'RT @NewsMobileIndia: NewsMobile #Pollution Watch: #Delhi #Gurugram AQIs improve slightly, yet \xe2\x80\x98poor\xe2\x80\x99   https://t.co/jYZdyoPKtH'"
,
11-05-2019 10:17,"b""RT @Animesh_India: Delhi you don't need any other reason to vote for the party @nitin_gadkari belongs to.\n\nIf he says, he will deliver.\n\n#D\xe2\x80\xa6"""
,
11-05-2019 08:23,b'@drharshvardhan #environment minister rejects report that #pollution kills millions. Not surprised. when you do not\xe2\x80\xa6 https://t.co/PR3TZtjxra'
,
11-05-2019 05:22,"b'NewsMobile #Pollution Watch: #Delhi #Gurugram AQIs improve slightly, yet \xe2\x80\x98poor\xe2\x80\x99   https://t.co/jYZdyoPKtH'"
,
10-05-2019 17:26,"b""Delhi you don't need any other reason to vote for the party @nitin_gadkari belongs to.\n\nIf he says, he will deliver\xe2\x80\xa6 https://t.co/6Mo84abId2"""
